name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New York,1/1/2020,5,1.7,3.6,2.8,-2.8,-0.1,-4.3,56.8,0.768,100,4.17,rain,0,0,47.9,30.8,266.9,1008.2,69.7,16,41.4,3.6,2,,2020-01-01T07:20:08,2020-01-01T16:38:55,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/2/2020,8.9,0.7,4.8,7.7,-3.5,2,-2.5,60.2,0.929,100,12.5,rain,0,0,81.4,20.1,258,1013.8,4.4,16,84.7,7.5,4,,2020-01-02T07:20:14,2020-01-02T16:39:46,0.22,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/3/2020,8.4,6.7,7.6,7.4,4.9,6.2,5,83.9,0.686,100,50,rain,0,0,,11.1,257.9,1010.2,76.4,12.5,17.5,1.5,1,,2020-01-03T07:20:18,2020-01-03T16:40:38,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/4/2020,9.4,6.7,8.3,9.4,5.6,7.4,7.2,93.5,3.712,100,33.33,rain,0,0,45.6,11.1,294.3,1003.7,88.7,8.5,14.3,1.2,1,,2020-01-04T07:20:20,2020-01-04T16:41:32,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/5/2020,7.1,2.8,4.6,6.6,-0.5,2.5,-4.4,53,0,0,0,,1.9,0.6,66.4,15,298.6,1010.1,64,16,90.7,8.1,5,,2020-01-05T07:20:20,2020-01-05T16:42:27,0.36,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/6/2020,7.2,0.6,3.9,4.2,-3.5,0.5,-2,67.5,0.529,100,16.67,"rain,snow",1.2,2.2,83.2,23.8,256.8,1015.3,50.7,14.1,54.2,4.6,4,,2020-01-06T07:20:17,2020-01-06T16:43:23,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/7/2020,6.7,3.3,4.7,6.1,0.5,2.4,-3.4,56.8,0,0,0,,0,0.2,63,16.5,280.6,1016.2,21.7,15.7,51.7,4.5,2,,2020-01-07T07:20:12,2020-01-07T16:44:21,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/8/2020,6.6,-0.7,2.5,4.5,-3.8,-0.8,-4.8,61.3,0,0,0,,0,0,74.1,24.1,268.6,1016.5,33.7,15.3,79.8,7,4,,2020-01-08T07:20:05,2020-01-08T16:45:20,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/9/2020,2.1,-3.4,-0.6,0.7,-7.8,-3.7,-10.9,46.9,0,0,0,,0,0,65.9,14.4,267.2,1038.7,9.6,16,108.4,9.2,5,,2020-01-09T07:19:56,2020-01-09T16:46:21,0.49,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/10/2020,11.7,1.1,6.5,11.7,-2.9,4.3,1.8,72,0,0,0,,0,0,71.9,21.7,265.1,1034.4,61.5,16,52,4.7,3,,2020-01-10T07:19:44,2020-01-10T16:47:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/11/2020,18.4,11.1,14.7,18.4,11.1,14.7,9.9,73.2,0,0,0,,0,0,62.6,26.6,258.8,1023.3,72.3,16,71.9,6.3,4,,2020-01-11T07:19:30,2020-01-11T16:48:25,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/12/2020,19.4,9.3,15.7,19.4,7.6,15.7,7.7,61.9,0.315,100,20.83,rain,0,0,56.1,36.5,262.8,1018.1,31.4,15.4,99.2,8.7,5,,2020-01-12T07:19:14,2020-01-12T16:49:29,0.52,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/13/2020,8.7,3.8,6.4,7.8,-0.5,4.3,1.9,73.3,0,0,0,,0,0,55.4,21.7,40.1,1029.3,54.2,14.3,25.1,2.1,1,,2020-01-13T07:18:56,2020-01-13T16:50:34,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/14/2020,7.8,4.9,6.3,6.6,1.9,4.3,3.7,84.1,0.112,100,8.33,rain,0,0,,16.3,52.2,1025.3,63,11,32.4,2.8,2,,2020-01-14T07:18:35,2020-01-14T16:51:40,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/15/2020,11.6,6.1,8.2,11.6,3.5,7,2.7,70.8,0,0,0,,0,0,56.8,14.7,257.1,1020.9,24,13.7,109.8,9.5,5,,2020-01-15T07:18:12,2020-01-15T16:52:46,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/16/2020,9.9,2.2,6.7,8.5,-0.3,4.6,0.6,67.1,0.651,100,29.17,rain,0,0,68.4,24.1,281.2,1015.1,51.5,12.8,72.8,6.3,3,,2020-01-16T07:17:47,2020-01-16T16:53:54,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/17/2020,2.1,-4,-1.3,-0.2,-9.3,-4.6,-12.3,43.7,0,0,0,,0,0,71.1,15.1,305.8,1034.7,11.8,15.8,123.2,10.7,5,,2020-01-17T07:17:20,2020-01-17T16:55:02,0.75,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/18/2020,2.9,-5.1,-2.3,-1.3,-9.8,-5.6,-7.7,68.3,3.76,100,41.67,"rain,snow",1.9,0.6,40.7,27.7,247.3,1028.4,57.3,11.9,32.9,2.6,2,,2020-01-18T07:16:51,2020-01-18T16:56:11,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/19/2020,7.1,0.6,4,6.1,-1.7,1.5,-2.3,66.3,0,0,0,,1.3,2.3,45.1,21.5,270.9,1008.8,53.7,15.4,103.3,9,5,,2020-01-19T07:16:19,2020-01-19T16:57:21,0.86,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/20/2020,2.6,-5.1,-1.8,0.4,-9.5,-5.2,-12,47.5,0,0,0,,2.9,1.5,75.5,18.3,305.1,1024.2,2.5,16,126.5,10.9,5,,2020-01-20T07:15:46,2020-01-20T16:58:31,0.91,Clear,Clear conditions throughout the day.,snow,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/21/2020,3.1,-4.5,-1.6,-0.1,-9,-4.7,-9.9,54.3,0,0,0,,0,0.2,68.4,16.2,345.6,1030.8,0.4,16,113.7,9.9,5,,2020-01-21T07:15:10,2020-01-21T16:59:42,0.95,Clear,Clear conditions throughout the day.,clear-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/22/2020,5.6,-2.2,0.9,3.9,-6.1,-1.6,-7,56.6,0.23,100,4.17,"rain,snow",0,0,77.8,12.9,263,1031.3,0.5,16,121.5,10.5,5,,2020-01-22T07:14:33,2020-01-22T17:00:54,0.98,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/23/2020,7.2,0,3.6,7.2,-3.5,1.6,-4.3,57.8,0,0,0,,0,0,77.8,11.2,254.2,1029.3,1.5,15.9,90.1,7.8,4,,2020-01-23T07:13:53,2020-01-23T17:02:06,0.99,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/24/2020,11.5,3.3,6.5,11.5,1,4.8,-2.1,56.3,0,0,0,,0,0,63,22.2,45.8,1027.4,1,15.2,110.7,9.6,5,,2020-01-24T07:13:11,2020-01-24T17:03:18,1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/25/2020,10,4.3,6.6,10,-0.8,3,4.6,87.3,1.997,100,33.33,rain,0,0,54,35.5,32.8,1014.5,80.1,11.6,12.1,1.1,1,,2020-01-25T07:12:28,2020-01-25T17:04:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/26/2020,8.8,3.4,5.5,6.5,0.4,2.4,0.2,70.2,0,0,0,,0,0,38.6,22.4,262.7,1009.3,43.5,16,98.7,8.5,5,,2020-01-26T07:11:42,2020-01-26T17:05:44,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/27/2020,8.3,3.3,5.1,6.3,-0.8,2,-1.5,63,0.469,100,4.17,rain,0,0,94.5,22.3,270.5,1006.5,77.3,16,46.8,4.1,2,,2020-01-27T07:10:55,2020-01-27T17:06:58,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/28/2020,7.1,3.8,4.8,5.6,0.3,3.3,-3.1,56.8,0.23,100,4.17,rain,0,0,76.4,14.9,293.1,1010.2,94.1,16,71.1,6.3,3,,2020-01-28T07:10:05,2020-01-28T17:08:11,0.06,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/29/2020,7,1.1,3.5,7,-2.4,1.4,-6.5,48.7,0.23,100,4.17,rain,0,0,79.6,14.6,353.3,1018.2,46.5,16,136.5,11.8,6,,2020-01-29T07:09:14,2020-01-29T17:09:25,0.09,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/30/2020,4.2,-1.8,1.2,3.7,-7.9,-1.8,-5.8,60.1,0,0,0,,0,0,76,23.3,43.5,1026.3,13.3,16,119.8,10.5,5,,2020-01-30T07:08:21,2020-01-30T17:10:39,0.13,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,1/31/2020,6.1,2.1,4.2,6.1,-1.3,2.4,0.1,74.8,0.497,100,8.33,rain,0,0,53.6,12.5,49,1026,84.8,15.8,42.4,3.6,2,,2020-01-31T07:07:26,2020-01-31T17:11:53,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/1/2020,6.1,3.8,4.7,5.4,0.7,2.9,2.3,84,0.235,100,8.33,rain,0,0,66.6,15.8,265.4,1013.2,91.4,10.9,29.1,2.7,1,,2020-02-01T07:06:30,2020-02-01T17:13:08,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/2/2020,6.2,2.2,3.9,4.5,-1.6,1,0.4,78.7,0.561,100,33.33,rain,0,0,49.1,25.6,257.2,1002.2,71.3,13.4,69.3,6,4,,2020-02-02T07:05:32,2020-02-02T17:14:22,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/3/2020,13.8,2.9,8.1,13.8,-0.5,6.7,2.1,68.3,0.704,100,16.67,rain,0,0,85,17.4,254.7,1009,49.6,15.5,123.6,10.6,5,,2020-02-03T07:04:32,2020-02-03T17:15:36,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/4/2020,13.9,6.1,9.5,13.9,3.6,8.6,5.6,76.8,0.235,100,8.33,rain,0,0,70.2,16.4,334.2,1009.3,48.9,15.7,44.1,4,2,,2020-02-04T07:03:30,2020-02-04T17:16:51,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/5/2020,10.6,4.3,6,10.6,0.5,4,-0.4,64.8,0,0,0,,0,0,59,18.1,38.9,1015.5,91.7,15.8,34.9,3.1,1,,2020-02-05T07:02:27,2020-02-05T17:18:05,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/6/2020,5.6,3.2,4.6,2.3,-0.5,1,3.3,90.8,3.089,100,41.67,rain,0,0,34.8,26.9,41.3,1003.7,97.3,6.5,15.4,1.4,1,,2020-02-06T07:01:22,2020-02-06T17:19:19,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/7/2020,12.2,1.6,5.4,12.2,-2.5,2.3,2.2,81.1,2.088,100,58.33,rain,0,0,72.7,45.5,315.7,990.5,91.4,9.4,35.2,3.1,2,,2020-02-07T07:00:16,2020-02-07T17:20:34,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/8/2020,6,-0.1,2.6,3.3,-4.4,-0.8,-6.8,50.3,0.23,100,4.17,rain,0,0,60.9,30.5,264.2,1020.5,28.7,16,103.8,9,4,,2020-02-08T06:59:08,2020-02-08T17:21:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/9/2020,7.1,1,4,6,-4,0.9,-1.2,69.1,0.46,100,8.33,rain,157.5,52.5,65.5,21.9,38.2,1031.5,67.7,16,118.5,10.1,5,,2020-02-09T06:57:59,2020-02-09T17:23:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/10/2020,7.9,5.7,6.5,5.9,2.2,3.9,3.3,81,4.781,100,54.17,rain,94.5,183.8,40.7,20,238.6,1022.2,84.8,13.2,24.4,2.2,1,,2020-02-10T06:56:48,2020-02-10T17:24:15,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/11/2020,9.3,6.2,7.6,8.2,5.3,6.9,6.1,90.4,5.32,100,54.17,rain,0,15.8,37.1,9.9,310.7,1013.8,82.2,8.8,26.6,2.1,1,,2020-02-11T06:55:36,2020-02-11T17:25:29,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/12/2020,8.3,4.3,5.9,6.7,0.2,4,-2.7,54.6,0.025,100,8.33,rain,0,0,73.8,20.6,232.7,1020.3,37.3,15.8,116.4,9.9,5,,2020-02-12T06:54:22,2020-02-12T17:26:42,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/13/2020,6.2,2.9,4.7,6.2,1.3,3.2,2.8,88.2,6.382,100,58.33,rain,0,0,55.4,12.9,269.8,1007.7,78.2,8.8,15.5,1.2,1,,2020-02-13T06:53:07,2020-02-13T17:27:56,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/14/2020,4.4,-5.7,0.7,2.4,-8.6,-2.3,-9.3,48.4,0,0,0,,0,0,70,22.4,292,1024.9,8.2,15.8,166.7,14.5,6,,2020-02-14T06:51:51,2020-02-14T17:29:08,0.67,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/15/2020,-0.1,-7.3,-3.5,-4.1,-12.8,-7.7,-10.7,58,0,0,0,,0,0,29.9,20.2,204,1035,0.6,16,153.2,13.2,6,,2020-02-15T06:50:34,2020-02-15T17:30:21,0.73,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/16/2020,7.7,-1.2,2.9,7.7,-7.3,-0.1,-3.1,65.5,0,0,0,,0,0,66.6,23.9,245.5,1022.4,34.7,16,75.5,6.5,3,,2020-02-16T06:49:15,2020-02-16T17:31:34,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/17/2020,11.1,3.8,6.9,11.1,0.6,5.5,-2.7,52,0.23,100,4.17,rain,0,0,64.8,23.9,288.6,1024.2,10.1,15.8,161.2,13.8,6,,2020-02-17T06:47:55,2020-02-17T17:32:46,0.84,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/18/2020,8.8,3.8,6,7.2,-1,3.1,1.8,74.8,0,0,0,,0,0,35.3,27.3,48.9,1022.8,78,13.1,34.4,2.9,1,,2020-02-18T06:46:35,2020-02-18T17:33:58,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/19/2020,11,2.1,7.1,11,-1.3,5.9,-4.3,47.4,0,0,0,,0,0,70.2,14.8,301.5,1023,28.1,15.4,175.9,15.2,7,,2020-02-19T06:45:13,2020-02-19T17:35:09,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/20/2020,2.8,-1.7,0.9,1.6,-4.5,-1.8,-10,44.5,0.23,100,4.17,"rain,snow",0,0,86.8,23.5,280.6,1030.8,11.7,16,99.6,8.5,4,,2020-02-20T06:43:49,2020-02-20T17:36:21,0.96,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/21/2020,3.3,-4,-0.6,0.3,-8.9,-4.4,-11.9,44.9,0.23,100,4.17,rain,0,0,68.4,18.3,291.1,1031.4,0.2,16,178.5,15.1,7,,2020-02-21T06:42:25,2020-02-21T17:37:32,0.98,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/22/2020,10.6,-0.7,4.4,10.6,-6,0.9,-10.1,35.9,0,0,0,,0,0,77.8,24,259.7,1024.6,0.2,16,181.6,15.7,7,,2020-02-22T06:41:00,2020-02-22T17:38:42,1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/23/2020,13.8,2.3,7.7,13.8,-0.7,6.3,-6.9,36.2,0.23,100,4.17,rain,0,0,76,23.3,236.9,1021.8,6.3,16,184.5,16.1,7,,2020-02-23T06:39:34,2020-02-23T17:39:53,1,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/24/2020,16.7,4.4,8.8,16.7,2.6,7.9,-1.1,52.5,0,0,0,,0,0,77.8,11.2,237.2,1017,30.7,15.8,172.5,15,7,,2020-02-24T06:38:07,2020-02-24T17:41:03,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/25/2020,9.5,7.2,8.5,9.5,5.6,7.6,5.3,80.8,0.909,100,45.83,rain,0,0,,12.8,308.9,1012.2,75.5,12.3,45.8,4.1,2,,2020-02-25T06:36:39,2020-02-25T17:42:13,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/26/2020,8.3,7.2,7.8,6.5,3.2,5.3,6.5,91.6,0.235,100,8.33,rain,0,0,40.7,27.2,50.1,1012,98,10.2,25.7,2.3,1,,2020-02-26T06:35:10,2020-02-26T17:43:22,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/27/2020,7.1,0.6,4.8,4.8,-6.2,0.1,-2.3,63.4,2.94,100,33.33,rain,0,0,69.8,40.3,279.1,1001.1,74.1,15.5,162.6,14.1,6,,2020-02-27T06:33:41,2020-02-27T17:44:32,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/28/2020,5.6,-1.2,2,1.3,-7.9,-3.5,-9,44.5,0.46,100,8.33,rain,0,0,74.8,36,262,1010.6,44.4,16,162.5,14.2,7,,2020-02-28T06:32:10,2020-02-28T17:45:40,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,2/29/2020,3.2,-1.7,0.3,0.4,-6.6,-3.3,-10.3,45.2,0,0,0,,0,0,57,25.6,272.3,1012.8,24.9,16,140.8,12.3,6,,2020-02-29T06:30:39,2020-02-29T17:46:49,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,3/1/2020,8.7,-2.9,2.4,7.9,-7.4,-0.4,-8.4,46.3,0,0,0,,0,0,64.8,22,276.9,1020.4,4.7,16,205.7,17.8,8,,2020-03-01T06:29:07,2020-03-01T17:47:57,0.18,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,3/2/2020,14.3,3.9,9.1,14.3,1.8,8.4,-0.1,53.3,0.23,100,4.17,rain,0,0,60.9,23.3,240.9,1015,19.1,16,182.7,16,7,,2020-03-02T06:27:35,2020-03-02T17:49:05,0.23,Rain,Clear conditions throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,3/3/2020,14.8,8.9,11.1,14.8,7.8,10.9,7.1,77.4,0.389,100,29.17,rain,0,0,85,14.7,232.5,1004.4,41.9,14.3,91.6,7.7,5,,2020-03-03T06:26:01,2020-03-03T17:50:13,0.28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,3/4/2020,13.8,7.2,10.2,13.8,3.2,8.9,-0.2,50.6,0.25,100,12.5,rain,0,0,79.8,39.5,269.3,1007.2,11.1,16,206.2,17.9,7,,2020-03-04T06:24:28,2020-03-04T17:51:20,0.34,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,3/5/2020,12.1,4.3,7.6,12.1,2.3,6.5,-2.1,52,0,0,0,,0,0,73.8,14,237.9,1018.8,3,16,201.6,17.3,7,,2020-03-05T06:22:53,2020-03-05T17:52:27,0.38,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
