name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York,2020-04-17T23:00:00,7.8,7.2,3.8,76.07,0.013,100,rain,0,0,,5.2,68,1014.6,100,15.9,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-18T00:00:00,7.1,4.8,3.9,79.68,0.024,100,rain,0,0,,12.7,50,1013.3,100,15.6,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-18T01:00:00,7.1,4.7,4.3,82.44,0.053,100,rain,0,0,,12.9,32,1012.4,97,13.5,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-18T02:00:00,6.7,3.6,5,88.87,0.081,100,rain,0,0,,16.3,22,1011,98.4,12.6,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-18T03:00:00,6.7,3.4,5.6,92.93,0.286,100,rain,0,0,,18,51,1009.7,54.2,13.7,0,,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-18T04:00:00,7.1,4.8,5.6,89.81,0,0,,0,0,,12.3,20,1008.9,32.4,15.6,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-18T05:00:00,7.1,5,5.6,89.93,0.016,100,rain,0,0,,11,50,1008.5,56.1,10.8,0,,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-18T06:00:00,7.1,4.5,6.1,92.89,0.031,100,rain,0,0,,14.5,51,1007.3,56.1,15.7,5.4,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-18T07:00:00,7.2,5.1,6.1,92.99,0.016,100,rain,0,0,,11.1,61,1007.5,31,15.9,7,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T08:00:00,7.8,6.2,6.6,92.32,0.011,100,rain,0,0,,8.9,58,1007.6,34.3,13.6,21,0.1,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T09:00:00,7.8,5.8,6.7,92.39,0.044,100,rain,0,0,,11,49,1007.2,100,12.6,34,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T10:00:00,7.8,5,6.6,92.31,0.056,100,rain,0,0,,16.2,59,1006.7,100,10.8,76,0.3,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T11:00:00,7.1,3.9,5.5,89.94,0.019,100,rain,0,0,,18.2,39,1007.8,100,11.2,75,0.3,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T12:00:00,6.6,4.7,5.5,92.88,0.032,100,rain,0,0,,9.6,49,1007.9,99.8,16,120,0.4,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T13:00:00,6.6,5.1,4.3,84.77,0,0,,0,0,,8,353,1007.9,98.5,16,234,0.8,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T14:00:00,7.8,7.8,3.8,75.94,0,0,,0,0,38.9,1.1,2,1007.8,87.9,16,231,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T15:00:00,7.9,5.8,2.8,70.43,0,0,,0,0,35.3,11.5,75,1008.2,85.3,16,196,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T16:00:00,8.3,6.4,2.7,68.04,0,0,,0,0,29.5,11.2,49,1009.1,97.7,16,117,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T17:00:00,8.8,8.2,2.7,65.45,0,0,,0,0,31.7,5.6,10,1009.9,89.1,16,120,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T18:00:00,8.3,7.6,2.1,65.27,0,0,,0,0,,5.8,340,1010.9,84,15.8,49,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T19:00:00,8.3,7.6,0.7,58.98,0,0,,0,0,,5.7,350,1011.7,52.5,16,49,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T20:00:00,7.8,6.4,-1.7,51.2,0,0,,0,0,32.2,8.1,298,1012.6,86.9,16,15,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-18T21:00:00,7.2,5.7,-1.3,55.03,0,0,,0,0,,8,310,1013.4,78.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-18T22:00:00,7.1,7.1,-1.7,53.3,0,0,,0,0,,0.8,351,1013.6,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-18T23:00:00,6.7,4.2,-1.8,54.88,0,0,,0,0,,12.7,252,1013.8,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-19T00:00:00,6.2,4.6,-2.2,54.88,0,0,,0,0,,7.8,252,1013.9,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-19T01:00:00,6.1,4.6,-2.9,52.55,0,0,,0,0,,7.5,250,1014.6,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-19T02:00:00,5.7,3.6,-2.3,56.7,0,0,,0,0,,9.4,261,1014.5,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-19T03:00:00,5.1,3.9,-2.3,59.14,0,0,,0,0,,5.7,260,1014.6,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-19T04:00:00,5,2.8,-2.3,59.45,0,0,,0,0,,9.2,278,1014.5,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-19T05:00:00,4.4,1.1,-1.8,64.2,0,0,,0,0,,14.5,258,1014.4,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-19T06:00:00,4.4,1.7,-1.3,66.36,0,0,,0,0,37.1,11.4,268,1014.3,0.4,16,5,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T07:00:00,4.4,1.4,-1.8,64.02,0,0,,0,0,31.7,13,267,1014.4,0.4,16,28,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T08:00:00,5.7,2.2,0.4,68.85,0,0,,0,0,29.5,18.3,258,1014.7,0.4,16,110,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T09:00:00,7.9,4.9,0.5,59.6,0,0,,0,0,,17.9,259,1014.8,0.4,16,380,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T10:00:00,10.6,10.6,0.5,49.55,0,0,,0,0,38.9,18.4,259,1013.8,0.4,16,620,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T11:00:00,12.8,12.8,1.4,45.99,0,0,,0,0,34.9,18.4,240,1013.1,0.4,16,775,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T12:00:00,13.8,13.8,0.5,40.18,0,0,,0,0,32,21.7,259,1012.7,0.4,16,873,3.1,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T13:00:00,15,15,1,38.67,0,0,,0,0,33.4,22,258,1011.3,0.4,16,918,3.3,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T14:00:00,15.1,15.1,0.6,37.14,0,0,,0,0,38.9,19.7,233,1010.3,0.6,16,894,3.2,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T15:00:00,16.2,16.2,1.5,37.12,0,0,,0,0,33,20.5,220,1009.2,0.4,16,780,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T16:00:00,15.7,15.7,1.5,38.43,0,0,,0,0,37.5,23.9,239,1007.8,1.5,16,484,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T17:00:00,14.5,14.5,2,43.01,0,0,,0,0,37.3,25.3,249,1008,0.9,16,239,0.9,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T18:00:00,13.9,13.9,1.5,42.93,0,0,,0,0,43.7,22.4,250,1007.6,49.3,16,73,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T19:00:00,13.9,13.9,1.9,44.37,0,0,,0,0,27.7,23.6,249,1007,89.5,16,32,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T20:00:00,13.4,13.4,2,45.84,0,0,,0,0,27.7,16.5,258,1007.3,100,16,8,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-19T21:00:00,13.4,13.4,1.5,44.47,0,0,,0,0,31.7,20.1,259,1007.6,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-19T22:00:00,13.4,13.4,1.5,44.52,0,0,,0,0,27.7,13.1,268,1007.6,93.2,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-19T23:00:00,13.4,13.4,1.6,44.71,0,0,,0,0,29,11.5,248,1007.1,3.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T00:00:00,12.9,12.9,1.6,46.16,0,0,,0,0,,9.3,269,1006.6,52.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T01:00:00,12.9,12.9,2.1,47.87,0,0,,0,0,,11.1,269,1006.4,50,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T02:00:00,12.8,12.8,3.2,52.05,0,0,,0,0,,0.6,358,1006,50.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T03:00:00,12.8,12.8,2.8,50.41,0,0,,0,0,,0.5,358,1005.5,26.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T04:00:00,12.2,12.2,2.1,50.2,0,0,,0,0,,5.6,88,1005.1,81.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T05:00:00,11.7,11.7,2.8,54.41,0,0,,0,0,,0.5,359,1005.2,89.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T06:00:00,11.2,11.2,4.2,62.35,0,0,,0,0,,5.3,356,1004.9,99.6,16,14.6,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T07:00:00,11.2,11.2,3.8,60.53,0,0,,0,0,,12.6,59,1005.2,49.3,16,21,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T08:00:00,11.1,11.1,4.3,62.65,0,0,,0,0,29.5,12.8,40,1005.7,2.4,16,81,0.3,1,,Clear,clear-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T09:00:00,11.1,11.1,3.7,60.16,0,0,,0,0,,16.4,48,1005,2.4,16,173,0.6,2,,Clear,clear-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T10:00:00,11.1,11.1,2.7,56.38,0,0,,0,0,29.5,16.4,67,1004.9,49.1,16,216,0.8,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T11:00:00,11.1,11.1,2.1,53.89,0,0,,0,0,,14.8,59,1005,1,16,235,0.8,2,,Clear,clear-day,"D9152,72505394728,72055399999,KLGA,KJRB,72503014732"
New York,2020-04-20T12:00:00,11,11,1.5,51.81,0,0,,0,0,,7.6,30,1004.7,0.9,16,271,1,3,,Clear,clear-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T13:00:00,11.6,11.6,-0.1,44.32,0,0,,0,0,,14.7,58,1004.2,0.9,16,421,1.5,4,,Clear,clear-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T14:00:00,12.1,12.1,-1.8,38.02,0,0,,0,0,,5.8,340,1003.4,0.9,16,469,1.7,5,,Clear,clear-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T15:00:00,13.3,13.3,-3.9,30.14,0,0,,0,0,,7.9,141,1003.2,0.9,16,607,2.2,6,,Clear,clear-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T16:00:00,13.8,13.8,-1.3,35.26,0,0,,0,0,,0.6,3,1003.1,0.9,16,407,1.5,4,,Clear,clear-day,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T17:00:00,13.3,13.3,-3.4,31.36,0,0,,0,0,,0.3,1,1003.1,1.5,16,329,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-20T18:00:00,13.3,13.3,-3.9,30.08,0,0,,0,0,,0.5,9,1003.3,1.5,16,247,0.9,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-20T19:00:00,13.3,13.3,-2.9,32.46,0,0,,0,0,,0.2,6,1003.3,1.5,16,110,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-20T20:00:00,11.1,11.1,0.3,47.22,0,0,,0,0,,7.1,235,1003.8,0.9,16,16,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-20T21:00:00,10.7,10.7,-0.4,46.36,0,0,,0,0,,0,0,1004.7,0.9,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T22:00:00,10.1,10.1,-0.3,48.67,0,0,,0,0,,5.3,243,1005.4,0.9,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-20T23:00:00,9.4,7.7,0.4,53.32,0,0,,0,0,,11.2,190,1005.6,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-21T00:00:00,9.4,8,0.9,55.43,0,0,,0,0,,9.3,268,1005.9,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-21T01:00:00,8.9,7.8,1.5,60.02,0,0,,0,0,,7.7,259,1006.4,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-21T02:00:00,8.4,6.8,2.1,64.4,0,0,,0,0,,9.5,239,1006.4,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-21T03:00:00,8.4,6.8,1.6,62.65,0,0,,0,0,,9.4,259,1005.6,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-21T04:00:00,7.9,5.9,2.1,66.97,0,0,,0,0,,11.2,219,1005.2,26.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-21T05:00:00,7.9,7.9,3.3,72.64,0,0,,0,0,,0.3,6,1004.5,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-21T06:00:00,7.9,7.1,3.8,75.63,0,0,,0,0,,5.6,209,1004.3,47.4,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T07:00:00,8.3,7.2,5,79.24,0,0,,0,0,,7.6,209,1004,26.6,16,36,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T08:00:00,9.4,7.4,6.6,83.06,0,0,,0,0,,12.9,210,1003.4,49,16,133,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T09:00:00,10.7,10.7,7.2,78.7,0,0,,0,0,29.5,12.9,219,1002.7,40.1,16,327,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T10:00:00,13.4,13.4,8.3,71.32,0,0,,0,0,,17.9,229,1001.5,81.9,16,562,2,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T11:00:00,15,15,8.8,66.5,0,0,,0,0,40.7,11.6,150,1000,26.9,16,603,2.2,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T12:00:00,13.8,13.8,8.8,71.82,0,0,,0,0,30.2,11.6,180,999.1,27.8,15.9,212,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T13:00:00,12.2,12.2,8.4,77.51,0.094,100,rain,0,0,51.4,23.3,269,998.9,28.9,15.4,113,0.4,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T14:00:00,13.9,13.9,8.9,71.61,0.038,100,rain,0,0,37.1,16.2,230,996.6,26.9,16,629,2.3,6,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T15:00:00,9.9,9.3,6.7,80.23,0.838,100,rain,0,0,66.4,6.4,283,997.2,29.4,7.6,23,0.1,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T16:00:00,10.7,10.7,7.9,82.8,0.307,100,rain,0,0,25.9,16.3,261,996.7,28.4,16,185,0.7,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T17:00:00,12.2,12.2,6.6,68.36,0,0,,0,0,32.1,16.6,262,997.7,28.4,16,381,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T18:00:00,13.3,13.3,2.6,48.36,0,0,,0,0,30.4,18.4,252,998.9,53.7,16,256,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T19:00:00,12.7,12.7,-0.6,39.89,0,0,,0,0,39.7,6.3,308,1000.6,39.1,16,96,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T20:00:00,9.3,7.5,-0.7,49.39,0,0,,0,0,50.2,12.1,303,1003.2,0.4,16,13,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-21T21:00:00,7.8,6.3,-1.3,52.74,0,0,,0,0,41,8.5,283,1004.9,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-21T22:00:00,6.6,4.7,-1.2,57.42,0,0,,0,0,51.8,9.8,308,1006.4,1.7,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-21T23:00:00,6.6,5.7,-2.7,51.32,0,0,,0,0,,5.7,310,1006.6,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-22T00:00:00,6,6,-4.9,45.42,0,0,,0,0,27.7,1.2,352,1007.2,26.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-22T01:00:00,5,3,-4,52.56,0,0,,0,0,47.9,8.2,300,1007.8,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-22T02:00:00,5,5,-6.8,42.35,0,0,,0,0,47,1.2,351,1007.9,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-22T03:00:00,4.3,2.3,-6.7,44.53,0,0,,0,0,60,8.2,295,1008.3,27.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,72503014732"
New York,2020-04-22T04:00:00,3.8,2.5,-6.8,45.97,0,0,,0,0,47.6,5.6,280,1008.6,48.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-22T05:00:00,3.8,1.7,-6.3,47.62,0,0,,0,0,26.7,8.1,290,1009.1,49.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-22T06:00:00,3.3,3.3,-7.3,45.92,0,0,,0,0,36.9,1.1,357,1010,48.6,16,6,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T07:00:00,3.3,0.3,-6.8,47.67,0,0,,0,0,57.2,11.4,283,1010.8,0.4,16,44,0.2,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T08:00:00,3.8,-0.7,-6.3,47.54,0,0,,0,0,35.7,22.1,261,1011.4,86,16,195,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T09:00:00,5,2.6,-6.4,43.77,0,0,,0,0,44.3,10.1,280,1011.6,82.4,16,411,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T10:00:00,6.6,4.9,-6.4,39.01,0,0,,0,0,43.2,8.4,278,1011.9,97.7,16,606,2.2,6,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T11:00:00,8.2,6.2,-6.8,33.74,0,0,,0,0,27.5,11.7,293,1011.9,29.1,16,800,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T12:00:00,8.7,5.4,-8,29.91,0,0,,0,0,41.3,23.9,262,1012,78.5,16,1027,3.7,10,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T13:00:00,9.2,7.1,-8,28.82,0,0,,0,0,41.5,13.8,280,1011.6,83.2,16,798,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T14:00:00,10.5,10.5,-7.4,27.64,0,0,,0,0,34.1,15.8,262,1011.5,49,16,856,3.1,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T15:00:00,11.6,11.6,-9,22.77,0,0,,0,0,44.6,18.7,272,1011.2,28.1,16,893,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T16:00:00,12.1,12.1,-10.7,19.29,0,0,,0,0,44.1,11.7,290,1011,2.1,16,725,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T17:00:00,12.7,12.7,-9,21.1,0,0,,0,0,50.6,8.5,275,1011.3,0.4,16,536,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T18:00:00,12.7,12.7,-8,22.79,0,0,,0,0,32.3,20.8,270,1011.8,0.4,16,334,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T19:00:00,11.6,11.6,-8,24.6,0,0,,0,0,28.8,16.8,282,1012.3,0.4,16,111,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T20:00:00,9.9,7.9,-6.9,29.89,0,0,,0,0,33.3,14.8,282,1013.5,0.4,16,14,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-04-22T21:00:00,8.8,8.2,-6.9,32.3,0,0,,0,0,,5.7,293,1014.7,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-04-22T22:00:00,8.8,8.8,-6.9,32.43,0,0,,0,0,,0.4,359,1015.7,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
